""	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"	"X35"	"X36"	"X37"	"X38"	"X39"	"X40"	"X41"	"X42"	"X43"	"X44"	"X45"	"X46"	"X47"	"X48"	"X49"	"X50"	"X51"	"X52"	"X53"	"X54"	"X55"	"X56"	"X57"	"X58"	"X59"	"X60"	"X61"	"X62"	"X63"	"X64"	"X65"	"X66"	"X67"	"X68"	"X69"	"X70"	"X71"	"X72"	"X73"	"X74"	"X75"	"X76"	"X77"	"X78"	"X79"	"X80"	"X81"	"X82"	"X83"	"X84"	"X85"	"X86"	"X87"	"X88"	"X89"	"X90"	"X91"	"X92"	"X93"	"X94"	"X95"	"X96"	"X97"	"X98"	"X99"	"X100"	"X101"	"X102"	"X103"	"X104"	"X105"	"X106"	"X107"	"X108"	"X109"	"X110"	"X111"	"X112"	"X113"	"X114"	"X115"	"X116"	"X117"	"X118"	"X119"	"X120"	"X121"	"X122"	"X123"	"X124"	"X125"	"X126"	"X127"	"X128"	"X129"	"X130"	"X131"	"X132"	"X133"	"X134"	"X135"	"X136"	"X137"	"X138"	"X139"	"X140"	"X141"	"X142"	"X143"	"X144"	"X145"	"X146"	"X147"	"X148"	"X149"	"X150"	"X151"	"X152"	"X153"	"X154"	"X155"	"X156"	"X157"	"X158"	"X159"	"X160"	"X161"	"X162"	"X163"	"X164"	"X165"	"X166"	"X167"	"X168"	"X169"	"X170"	"X171"	"X172"	"X173"	"X174"	"X175"	"X176"	"X177"	"X178"	"X179"	"X180"	"X181"	"X182"	"X183"	"X184"	"X185"	"X186"	"X187"	"X188"	"X189"	"X190"	"X191"	"X192"	"X193"	"X194"	"X195"	"X196"	"X197"	"X198"	"X199"	"X200"	"X201"	"X202"	"X203"	"X204"
"23"	4933.2	4988.2	4988.2	4932.1	4933.2	4933.2	4810.16	4877.1	4877.1	4590.16	4877.1	4811.1	4535.16	4866.1	4700.16	4479.22	4700.16	4590.16	4152.52	4700.16	4535.16	4151.42	4480.16	4480.16	4151.42	4369.22	4424.22	4150.24	4369.22	4369.22	4150.24	4369.22	4369.22	4150.24	4314.22	4314.22	4150.24	4220.22	4220.22	4140.84	4152.52	4165.22	4140.84	4151.42	4152.52	4139.74	4140.84	4045.74	4045.74	4140.84	4036.34	4036.34	4140.84	4035.24	4035.24	4036.34	3941.24	3941.24	4036.34	3826.54	3825.36	3928.54	3715.36	3825.36	3826.54	3715.36	3825.36	3825.36	3660.36	3659.1	3660.36	3505.9	3627.7	3647.3	3430.04	3495.24	3637.9	3430.04	3495.24	3627.7	3430.04	3408.84	3615.9	3419.84	3302.14	3496.5	3408.84	3302.14	3495.24	3408.84	3302.14	3485.04	3302.14	3302.14	3485.04	3247.14	3247.14	3419.84	3192.14	3191.2	3408.84	3192.14	3189.94	3408.84	3188.76	3188.76	3408.84	3110.02	3176.82	3396.14	3110.02	3176.82	3302.14	3097.32	3110.02	3302.14	3042.32	3097.32	3302.14	2923.3	3041.3	3247.14	2821.3	2821.3	3177.76	2719.3	2821.3	3165.02	2716.86	2718.04	3097.32	2661.86	2716.86	3097.32	2543.56	2716.86	3042.32	2433.56	2660.76	2716.86	2433.56	2640.94	2651.36	2432.38	2640	2641.96	2420.14	2640	2640	2419.12	2638.74	2637.56	2307.72	2637.56	2421.08	2252.72	2637.56	2409.72	2117.5	2432.38	2251.7	1995.7	2431.28	2251.7	1901.7	2420.14	2239.9	1898.4	2419.12	2230.5	1898.4	2419.12	2219.5	1795.46	2419.12	2105.7	1689.66	2251.7	1900.6	1688.72	2251.7	1898.4	1561.72	2251.7	1783.66	1434.72	2239.9	1561.72	1434.72	1900.6	1307.72	1307.72	1899.58	1213.72	1213.72	1898.4	1213.72	1213.72	1897.46	1158.72	1158.72	1897.46	1028.92	1040.72
"24"	5000	5000	4945	4823.45	5000	4890	4823.45	4824	4890	4822.51	4823.45	4835	4805.63	4817.01	4750.63	4741.23	4806.81	4696.23	4481.23	4741.23	4596.73	4480.68	4741.23	4536.23	4480.13	4728.53	4536.23	4424.58	4718.33	4481.23	4154.03	4705.63	4425.13	4152.93	4696.23	4369.58	3997.88	4690.73	4314.58	3795.83	4591.23	4314.58	3795.28	4154.58	4314.58	3794.18	4154.58	4259.58	3794.18	4003.93	4165.58	3794.18	3998.43	4058.93	3738.63	3890.38	4003.93	3737.69	3890.38	4003.93	3493.71	3671.69	3895.88	3487.66	3671.69	3796.38	3426.61	3659.89	3794.18	3267.41	3488.21	3739.18	3266.31	3427.16	3682.69	3211.31	3427.16	3604.89	3210.21	3267.41	3549.89	3210.21	3202.59	3494.89	3209.66	3036.41	3432.66	3208.64	2934.41	3332.61	3208.09	2933.86	3332.61	3202.59	2923.66	3277.61	3146.41	2912.77	3211.31	3036.41	2907.27	3147.59	3036.41	2896.27	3146.41	3036.41	2775.52	3091.41	2933.86	2626.52	3036.41	2923.11	2621.02	2934.41	2922.17	2560.52	2933.86	2895.72	2555.02	2840.72	2626.52	2553.92	2785.72	2553.92	2544.52	2785.72	2553.92	2539.02	2720.52	2544.52	2539.02	2720.52	2533.52	2533.52	2626.52	2532.42	2475.85	2566.02	2531.4	2475.85	2560.52	2530.85	2470.35	2553.92	2367.8	2368.35	2539.02	2306.75	2362.3	2531.4	2246.25	2301.25	2475.85	2190.7	2191.25	2368.35	2189.76	2125.36	2368.35	2124.34	2123.4	2307.3	2123.4	2113.2	2246.25	2019.2	1963.65	2191.25	1963.65	1952.65	2134.76	1952.1	1952.65	2019.2	1841	1835.5	1964.2	1834.95	1824.75	1963.65	1824.2	1713.18	1897.1	1768.18	1702.18	1842.1	1713.18	1702.18	1769.2	1590.74	1691.18	1713.18	1590.74	1591.68	1597.18	1590.19	1578.64	1590.74	1589.64	1578.64	1589.64	1497.19	1567.64	1589.64
"25"	4666.78	4994.5	4934	4508.76	4989	4818.5	4397.74	4934	4667.8	4397.74	4928.5	4667.8	4332.4	4818.5	4611.78	4211.18	4807.5	4509.78	4084.18	4794.8	4508.76	4084.18	4667.8	4453.76	4077.74	4398.76	4398.76	4065.94	4388.34	4333.34	3933.56	4212.2	4222.4	3783.38	4078.68	4084.18	3782.36	4065.94	4001.54	3717.16	4056.54	3946.54	3589.86	3934.74	3878.56	3533.84	3934.74	3784.56	3532.58	3772.16	3784.56	3532.03	3711.66	3717.16	3465.65	3644.86	3717.16	3465.65	3534.86	3656.66	3459.6	3466.83	3589.86	3453.55	3465.65	3534.86	3398.55	3460.15	3477.03	3008.35	3454.1	3398.55	3007.8	3454.1	3343.55	3006.86	3398.55	3288.55	2989.42	3343.55	3288.55	2988.24	3343.55	3233.55	2878.24	3221.75	3166.75	2878.24	3221.75	3072.75	2877.69	3072.75	3008.35	2856.49	3063.35	3007.8	2855.55	2995.86	2989.42	2782.07	2990.36	2878.24	2525.52	2878.24	2800.55	2460.32	2868.29	2795.05	2168.22	2856.49	2783.25	2157.22	2795.05	2783.25	2030.22	2783.25	2655.07	2030.22	2644.07	2526.07	2029.67	2515.32	2525.52	2028.65	2183.92	2460.32	2027.39	2173.72	2350.32	2026.29	2168.22	2248.32	1763.09	2157.22	2193.32	1526.54	2030.22	2183.92	1525.6	2030.22	2157.22	1514.85	1919.59	2030.22	1513.83	1914.09	1932.29	1513.28	1902.29	1763.09	1403.28	1889.59	1645.09	1284.18	1884.09	1527.09	1282.92	1873.09	1515.4	1216.62	1515.4	1403.28	1196.22	1284.18	1403.28	1195.04	1217.72	1285.28	1046.04	1217.72	1227.92	698.64	1216.62	1101.04	697.7	1205.62	1046.04	595.15	1196.22	944.04	483.97	1195.04	816.64	483.97	934.64	698.64	389.03	389.03	595.7	378.03	389.03	485.15	323.03	378.03	389.97	323.03	378.03	323.03	297.43	378.03	310.33	84.25	310.33	179.43
"26"	4993.95	4994.5	4993.01	4993.01	4987.51	4932.51	4821.57	4822.51	4822.51	4820.47	4809.47	4705.27	4423.17	4799.27	4683.27	4422.07	4799.27	4573.27	4181.12	4705.27	4479.27	4175.62	4694.27	4479.27	4120.07	4688.77	4424.27	4120.07	4683.27	4352.17	3820.97	4422.07	4291.67	3819.87	4416.57	4236.67	3818.85	4407.17	4181.67	3818.3	4346.67	4181.12	3818.3	4175.62	4120.62	3715.75	4120.07	4120.62	3715.75	4120.07	4120.07	3598.85	3820.97	4065.07	3598.3	3710.25	3971.07	3472.05	3700.85	3916.07	3471.11	3598.85	3916.07	3470.56	3598.3	3822.07	3470.01	3482.8	3716.3	3463.96	3472.6	3598.85	3463.96	3470.01	3488.3	3463.41	3470.01	3472.05	3462.39	3464.51	3470.56	3346.89	3463.41	3470.01	3346.89	3456.89	3401.89	3345.79	3243.24	3346.89	3345.79	3243.24	3345.79	3345.79	3233.04	3243.24	3345.24	3231	3231.55	3232.49	3018.99	3135.51	3231.55	2858.38	3080.51	3231	2802.44	3024.49	3230.06	2796.94	2915.89	3229.51	2683.17	2858.38	3079.49	2677.67	2802.44	3017.89	2616.62	2694.94	2914.87	2611.12	2622.12	2913.93	2605.62	2550.62	2913.93	2550.62	2448.07	2913.38	2550.07	2442.57	2858.38	2442.57	2442.57	2857.44	2323.17	2442.57	2693.92	2317.67	2332.57	2693.37	2307.47	2291.22	2677.12	2301.42	2181.22	2550.07	2291.22	2087.22	2306.92	2087.22	1991.57	2086.67	1884.07	1889.57	2085.57	1829.07	1829.07	1819.12	1819.67	1754.72	1618.02	1809.72	1644.72	1617.47	1644.72	1542.07	1542.07	1634.52	1486.05	1541.05	1629.02	1375.55	1374.53	1618.02	1264.53	1162.53	1606.47	1162.53	1067.51	1597.07	1068.53	1007.01	1541.05	1007.01	1001.51	1475.05	1007.01	1000.96	1469.55	1007.01	890.41	1375.55	890.96	733.41	1162.53	788.41	672.91	1162.53	733.41	672.91	1062.01	678.41
"27"	4934.25	4989.8	4934.8	4933.7	4934.8	4934.8	4773.15	4934.8	4878.7	4767.65	4867.7	4867.7	4767.1	4767.65	4773.7	4661.3	4755.3	4773.15	4661.3	4595.3	4661.3	4584.3	4595.3	4661.3	4578.25	4589.8	4606.3	4577.7	4584.3	4584.3	4577.7	4578.8	4449.52	4576.52	4438.52	4438.52	4288.26	4186.56	4383.52	4287	4124.41	4383.52	4192.06	4124.41	4289.52	4186.01	4115.01	4193	4186.01	3731.25	4192.06	4186.01	3729.05	4131.01	4131.01	3395.12	4131.01	4130.46	3329.92	4129.91	4129.91	3274.92	4060.01	4115.01	3265.52	3958.01	3846.75	3208.79	3848.01	3729.99	3198.04	3736.75	3729.05	3186.49	3736.75	3728.5	3186.49	3729.05	3617.4	3180.99	3618.5	3617.4	3170.79	3498.38	3616.38	3170.79	3497.12	3497.12	3170.24	3395.12	3497.12	3164.74	3340.12	3264.34	3159.24	3329.92	3263.79	3007.25	3274.92	3263.79	3001.75	3264.34	3208.79	2990.61	3208.79	3208.24	2818.63	3208.79	3197.49	2760.49	3170.79	3186.49	2749.49	3101.25	3170.24	2737.69	3007.25	3157.98	2643.69	2888.61	3157.43	2633.49	2888.61	3156.25	2619.77	2888.61	3156.25	2619.77	2833.61	3007.25	2564.77	2818.63	3000.81	2305.69	2763.63	2990.61	2250.69	2737.69	2832.43	2195.69	2643.69	2831.33	1879.49	2633.49	2763.63	1878.39	2564.77	2762.69	1877.45	2436.75	2761.75	1809.75	2317.49	2760.49	1808.57	2250.69	2632.47	1808.57	2195.69	2563.75	1706.57	2101.69	2435.49	1584.77	1999.69	2435.49	1584.77	1999.69	2305.69	1574.57	1944.69	2250.69	1563.57	1889.69	1999.69	1563.57	1878.39	1944.69	1495.87	1878.39	1944.69	1161.13	1822.45	1878.39	1158.85	1808.57	1878.39	1092.85	1706.57	1877.45	1092.85	1651.57	1877.45	1081.85	1596.57	1809.75	1081.85	1563.57	1808.57	1070.05	1508.57	1808.57	1060.65	1401.87
"28"	4876.04	4877.3	4890	4876.04	4876.04	4810.04	4876.04	4870.54	4810.04	4662.09	4865.04	4683.04	4229.07	4673.64	4552.09	4227.89	4662.64	4458.09	4021.69	4340.09	4340.09	4021.69	4340.09	4285.09	3780.27	4217.69	4230.09	3512.75	4016.19	4217.69	3228.75	4016.19	4217.69	3228.75	4003.49	4115.69	3228.2	4003.49	4021.69	3228.2	4003.49	4016.19	3227.65	3781.29	3901.49	3222.15	3780.27	3791.49	3222.15	3780.27	3791.49	3205.27	3774.77	3708.77	3205.27	3763.77	3643.57	3090.45	3763.77	3525.57	3089.27	3698.57	3457.75	2968.27	3513.77	3330.75	2968.27	3457.75	3228.75	2968.27	3228.2	3228.2	2967.72	3222.15	3205.27	2967.17	3216.65	3091.47	2801.23	3216.65	3090.45	2801.23	3206.45	3090.45	2621.79	3205.27	3090.45	2621.79	3193.47	3034.27	2389.09	2968.27	2979.27	2388.15	2968.27	2968.27	2386.89	2968.27	2857.17	2386.34	2968.27	2802.17	2385.24	2968.27	2801.23	2290.14	2677.73	2683.23	2290.14	2609.09	2622.73	2290.14	2290.14	2621.79	2179.59	2290.14	2621.79	2179.04	2178.49	2507.09	2178.49	2177.23	2389.09	2178.49	2177.23	2389.09	2178.49	2177.23	2389.09	2178.49	2109.5	2291.24	2177.23	1838.4	2180.14	2177.23	1829	2121.68	2176.68	1822.56	2054.5	2176.68	1759.86	1999.5	2120.5	1747.84	1943.4	1998.4	1636.44	1849.4	1998.4	1542.44	1838.4	1849.4	1535.84	1766.46	1828.06	1423.89	1645.84	1822.56	1423.89	1542.44	1821.46	1356.95	1433.29	1765.36	1301.4	1368.89	1758.84	1301.4	1301.4	1758.84	981.9	1301.4	1542.44	970.9	1301.4	1541.34	969.64	1207.4	1535.29	959.44	1152.4	1367.95	959.44	1042.4	1367.95	779.68	1042.4	1356.4	774.18	987.4	1301.4	672.18	841.44	969.64	568.53	785.18	969.64	568.53	672.18	840.18	279.69	672.18
"29"	4999.06	4999.06	4999.06	4877.51	4938.56	4944.06	4758.33	4933.06	4938.56	4636.39	4752.83	4878.06	4636.39	4637.33	4759.51	4514.84	4520.89	4642.83	4514.84	4515.39	4526.39	4503.84	4509.34	4514.84	4448.84	4503.84	4514.84	4382.84	4448.84	4448.84	4264.84	4388.34	4393.84	4127.89	4382.84	4264.84	4032.79	4255.44	4128.44	3905.19	4033.89	4033.89	3888.14	3911.79	4033.89	3887.59	3906.29	4033.89	3887.59	3906.29	3977.79	3887.04	3899.69	3922.79	3701.44	3888.69	3888.69	3700.89	3881.54	3870.54	3700.34	3870.54	3757.54	3477.34	3865.04	3702.54	3361.29	3865.04	3634.34	3354.85	3859.54	3634.34	3354.85	3859.54	3532.34	3343.63	3689.34	3477.34	3343.08	3634.34	3367.34	3342.53	3634.34	3361.84	3341.43	3361.84	3285.88	3340.88	3355.79	3276.48	3275.54	3344.65	3275.54	3274.99	3343.63	3166.39	3273.89	3285.88	3052.29	3154.29	3276.48	3052.29	2991.79	3268.39	3052.29	2925.24	3155.39	2991.79	2761.72	3052.29	2936.79	2751.77	3046.79	2823.24	2751.22	2936.79	2768.24	2730.02	2925.79	2629.5	2729	2762.74	2535.5	2534.95	2752.32	2440.95	2071.45	2751.22	2385.95	2059.9	2741.02	2314.45	2059.35	2730.02	2220.45	1650.4	2723.5	2165.45	1650.4	2374.95	2165.45	1650.4	2369.45	2071.45	1649.85	2060.45	2071.45	1406.85	1998.85	2004.35	1406.3	1993.35	2004.35	1350.75	1987.85	1932.85	1344.23	1711.45	1822.85	1288.21	1705.95	1720.85	1222.07	1650.4	1720.85	1111.52	1650.4	1650.95	1100.77	1555.85	1650.4	1094.72	1345.25	1555.85	1094.17	1233.21	1461.85	1038.15	1223.01	1406.85	1038.15	1101.32	1351.3	1038.15	1095.27	1289.23	1038.15	1038.15	1233.21	1037.05	1031.55	1112.07	856.1	1022.15	1100.77	741.15	917.15	1039.17	685.6	911.65	928.15	614.9	846.7	856.65
"30"	4990.6	4990.6	5000	4984.16	4985.1	4973.74	4973.74	4974.76	4917.64	4972.64	4862.64	4862.64	4972.64	4645.14	4862.64	4917.64	4639.64	4862.64	4917.64	4573.64	4752.64	4639.64	4567.12	4650.64	4572.62	4566.02	4584.64	4566.02	4450.52	4573.64	4449.5	4386.96	4511.02	4393.95	4381.46	4456.02	4393.01	4380.44	4394.5	4392.46	4370.24	4393.01	4380.44	4364.74	4302.67	4364.19	4357.67	4236.67	4363.17	4297.17	4223.08	4236.67	4291.67	4213.68	4236.12	4236.12	4202.68	4235.57	4223.08	4108.68	4235.02	4223.08	4053.68	4234.08	4213.68	3998.68	4202.68	4202.68	3943.68	3943.13	3936.53	3875.01	3942.58	3930.01	3868.96	3942.03	3930.01	3743.51	3935.51	3869.51	3688.51	3868.96	3859.01	3672.81	3868.41	3853.51	3672.81	3672.81	3688.51	3601.31	3430.26	3683.01	3546.31	3335.71	3672.81	3485.81	3151.46	3672.81	3430.81	2980.41	3667.31	3336.26	2980.41	3656.31	3336.26	2979.86	3656.31	3336.26	2979.86	3601.31	3336.26	2978.92	3540.81	3314.51	2973.42	3336.26	3314.51	2972.32	3336.26	3314.51	2878.32	3325.51	3254.01	2877.3	3320.01	3152.01	2877.3	3314.51	3096.46	2867.35	3309.01	3041.46	2867.35	3152.01	3035.96	2856.69	3035.96	2980.96	2642.19	2980.41	2980.41	2517.29	2973.42	2980.41	2511.24	2867.9	2979.86	2494.44	2857.95	2979.86	2493.89	2847.29	2878.32	2483.94	2643.29	2856.69	2473.6	2632.79	2737.29	2436.15	2517.29	2643.29	2281.65	2511.79	2522.79	2186.55	2501.04	2511.24	2180.5	2495.54	2501.04	2180.5	2484.49	2463.4	2074.95	2484.49	2442.2	2064.2	2474.54	2342.15	2063.26	2463.4	2281.65	2062.71	2463.4	2187.65	1960.16	2457.9	2180.5	1865.06	2447.7	2086.5	1853.51	2442.2	2064.75	1852.33	2436.7	2063.26	1846.28	2336.65	1960.71	1703.44	2181.05	1866.16
"31"	4998.74	4993.24	4895.39	4998.74	4787.89	4793.39	4992.14	4786.63	4786.63	4990.96	4402.83	4786.63	4990.41	4397.33	4668.63	4989.39	4391.83	4668.63	4895.39	4391.83	4668.63	4895.39	3978.57	4541.63	4786.63	3752.07	4541.63	4786.63	3746.57	4541.63	4786.63	3631.07	4414.63	4668.63	3630.52	4391.83	4391.83	3617.82	4391.83	4391.83	3429.77	4336.83	4335.57	3428.83	4225.57	4335.57	3422.15	4107.57	3746.57	3415.39	3989.57	3630.52	3407.77	3989.57	3617.27	3096.27	3884.57	3428.83	3090.77	3884.57	3427.65	2967.27	3757.57	3422.15	2851.77	3636.57	3420.89	2724.77	3617.82	3414.21	2605.75	3490.27	3413.27	2600.25	3490.27	3195.77	2589.67	3435.27	2723.75	2588.65	3420.89	2723.75	2583.15	3289.77	2605.75	2461.38	3195.77	2605.75	2461.38	3101.77	2599.07	2461.38	3101.77	2588.65	2223.42	3096.27	2473.15	1988.92	2972.77	2472.13	1988.92	2857.27	2471.58	1979.52	2724.77	2342.36	1979.52	2724.77	2341.42	1979.52	2605.75	1979.52	1978.42	2589.67	1979.52	1966.62	2588.65	1978.42	1966.62	2583.15	1956.42	1956.42	2473.15	1949.9	1950.92	2343.38	1831.9	1831.9	2223.42	1830.88	1831.9	2096.42	1820.68	1831.9	1994.42	1819.66	1820.68	1988.92	1808.11	1808.66	1979.52	1808.11	1802.61	1978.42	1605.67	1708.61	1956.42	1495.67	1708.61	1831.9	1482.97	1482.97	1808.11	1470.27	1470.27	1708.61	1464.77	1470.27	1606.61	1463.83	1464.77	1495.67	1463.83	1463.83	1482.97	1463.83	1453.63	1482.97	1463.83	1233.63	1463.83	1463.83	1222.41	1453.63	1232.61	1220.29	1335.63	1221.23	1208.53	1233.63	1220.29	1193.47	1233.63	1219.19	1132.97	1220.29	1219.19	1132.97	1193.47	1217.93	1033.47	1193.47	1207.35	921.82	1138.47	1206.17	809.62	1038.97	1132.97	707.62	1032.92	1038.97	707.62	922.92
"32"	4998.98	4995.84	4893.84	4998.43	4893.29	4838.29	4997.49	4828.89	4823.39	4997.49	4823.39	4811.84	4996.39	4811.84	4701.84	4995.84	4696.34	4596.84	4995.84	4690.84	4494.29	4893.29	4690.84	4372.19	4893.29	4690.84	4309.73	4822.84	4690.84	4248.68	4596.29	4483.29	4248.68	4482.19	4483.29	4237.68	4366.69	4366.69	4237.68	4365.67	4303.68	4135.68	4364.73	4243.18	4075.18	4309.18	4237.68	4020.18	4237.68	4135.68	3964.16	4019.16	4130.18	3953.16	4019.16	4075.18	3895.65	4019.16	3953.16	3894.08	3952.61	3950.65	3893.53	3951.59	3828.33	3893.53	3950.65	3822.83	3838.53	3894.63	3817.33	3817.33	3894.08	3811.83	3746.08	3893.53	3801.08	3681.68	3811.28	3736.68	3616.48	3615.93	3671.48	3555.43	3554.88	3610.43	3499.88	3477.74	3499.88	3382.17	3476.72	3488.88	3248.85	3476.17	3478.68	3154.85	3381.15	3374.55	3099.85	3380.05	3369.05	3031.81	3369.05	3358.85	2976.81	3093.41	3094.35	2882.81	3092.31	3086.81	2871.26	2976.81	2882.81	2810.76	2876.76	2882.81	2754.74	2810.76	2877.31	2754.74	2809.74	2871.26	2699.74	2529.24	2865.76	2644.74	2462.69	2639.24	2529.24	2462.14	2518.24	2463.24	2307.09	2307.64	2368.14	2307.09	2301.59	2313.14	2199.04	2133.84	2199.59	2078.29	2078.29	2199.04	2052.39	2067.29	2144.04	1838.99	2061.79	2078.84	1667.94	2061.79	2052.39	1273.04	2052.39	1942.39	1272.1	1932.99	1838.99	1262.15	1668.49	1783.99	1261.05	1381.94	1673.99	1259.95	1372.54	1612.94	1253.9	1367.04	1510.94	1253.35	1273.04	1392.94	1182.9	1262.7	1273.04	1177.4	1254.45	1262.15	1167.2	1247.85	1259.95	1047	1192.85	1192.85	917.65	1183.45	1177.4	670.15	1177.4	1057.2	669.6	1167.2	1047	669.05	1047	1047	668.03	927.6	992	666.93	918.2	937
"33"	4999.45	4992.85	4999.45	4998.35	4981.85	4981.85	4925.91	4814.73	4926.85	4924.73	4686.53	4814.73	4686.53	4572.98	4696.73	4686.53	4559.1	4583.98	4685.98	4319.6	4457.1	4571.8	4306.9	4330.1	4329	4246.4	4251.9	4245.46	4246.4	4143.46	4142.2	4143.46	4073.48	4128.48	4129.5	4018.48	3907.93	3741.36	3908.48	3851.91	3741.36	3852.93	3851.91	3730.36	3796.36	3851.36	3730.36	3741.36	3741.36	3636.36	3636.36	3741.36	3636.36	3571.16	3741.36	3626.16	3516.16	3571.16	3571.16	3516.16	3571.16	3406.16	3406.16	3516.16	3301.96	3406.16	3300.94	3299.76	3312.16	3299.76	3243.66	3244.76	3243.66	3188.66	3188.66	3187.72	3188.66	3188.66	3176.72	3176.72	3176.72	3176.72	3164.92	3164.92	3164.92	3164.92	3164.92	3164.92	3164.92	3046.92	2944.92	2944.92	2944.92	2944.92	2775.28	2944.92	2888.66	2765.08	2944.92	2888.66	2669.82	2889.92	2786.66	2669.82	2888.66	2785.48	2551.82	2786.66	2765.08	2541.62	2669.82	2763.82	2541.62	2669.82	2763.82	2541.62	2551.82	2436.32	2541.62	2541.62	2436.32	2531.42	2541.62	2426.12	2426.12	2541.62	2425.1	2424.08	2541.62	2424.08	2424.08	2531.42	2424.08	2414.68	2437.42	2413.58	2404.18	2425.1	2393.6	2394.78	2424.08	2282.34	2176.02	2424.08	2179.4	2172.88	2424.08	2178.3	2054.88	2424.08	2178.3	2054.88	2424.08	2178.3	2044.68	2283.6	2177.12	2033.68	2180.34	2176.02	2022.46	2178.3	2175	2010.66	2178.3	2173.98	1614.56	2054.88	2172.88	1491.86	2054.88	2032.66	1479.16	1883.66	2022.46	1479.16	1883.66	2022.46	1468.16	1755.4	1882.4	1466.9	1628.4	1627.46	1268.7	1504.56	1626.36	1199.9	1479.16	1504.56	1187.2	1372.9	1504.56	1075.8	1372.9	1468.16	1075.8	1278.9	1466.9	882.8	1212.6	1267.6	817.38	1085.2
"34"	4945	4945	4945	4879.66	4935.6	4945	4879.11	4878.01	4880.6	4878.01	4776.23	4781.73	4878.01	4764.43	4629.93	4877.46	4758.93	4574.93	4876.28	4753.43	4574.93	4875.73	4747.93	4450.88	4758.93	4568.88	4355.7	4574.38	4295.2	4300.7	4574.38	4295.2	4240.2	4449.7	4240.2	4093.6	4226.95	4227.5	3999.6	4226.4	4220.9	3937.29	3993.55	4209.1	3926.08	3992.29	4203.6	3871.08	3936.74	3994.1	3769.08	3935.48	3936.74	3768.53	3926.08	3926.08	3708.03	3768.53	3763.03	3598.03	3597.48	3591.98	3536.98	3597.48	3472.58	3481.98	3536.98	3467.08	3326.16	3536.98	3467.08	3206.65	3467.08	3467.08	3200.05	3466.53	3453.16	3082.05	3465.51	3326.16	3021.55	3464.96	3320.66	3003.7	3320.11	3201.15	2948.7	3319.01	3076.55	2892.68	3318.46	3076.55	2881.38	3317.2	3076.55	2826.38	3316.65	3009.75	2819.86	3200.05	3003.7	2819.31	3076.55	2882.48	2708.76	3009.2	2826.38	2708.76	2947.68	2819.86	2703.26	2892.68	2703.26	2648.26	2881.93	2531.03	2537.08	2881.38	2531.03	2413.03	2825.36	2237.28	2413.03	2819.31	2226.53	2357.48	2818.76	2225.98	2302.48	2647.08	2165.48	2302.48	2536.53	2163.83	2247.48	2412.48	2055.39	2170.98	2236.73	1998.66	2060.89	2225.98	1987.66	1999.21	2164.93	1987.66	1932.66	2164.38	1871.06	1877.66	2163.83	1865.56	1771.56	2162.89	1865.56	1716.56	2054.21	1714.75	1659.75	1998.66	1604.75	1604.75	1876.56	1487.68	1549.75	1876.56	1432.13	1549.75	1716.01	1422.73	1549.75	1714.75	1422.18	1493.73	1548.73	1230.78	1487.68	1493.18	1170.28	1432.13	1487.13	1170.28	1367.18	1487.13	1164.78	1240.18	1422.18	1155.38	1175.78	1155.38	1031.88	1037.38	1031.88	1026.38	950.98	1025.83	1020.33	895.98	1025.83	1020.33	793.43	1006.53	1007.63	666.43
