""	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"	"V116"	"V117"	"V118"	"V119"	"V120"	"V121"	"V122"	"V123"	"V124"	"V125"	"V126"	"V127"	"V128"	"V129"	"V130"	"V131"	"V132"	"V133"	"V134"	"V135"	"V136"	"V137"	"V138"	"V139"	"V140"	"V141"	"V142"	"V143"	"V144"	"V145"	"V146"	"V147"	"V148"	"V149"	"V150"	"V151"	"V152"	"V153"	"V154"	"V155"	"V156"	"V157"	"V158"	"V159"	"V160"	"V161"	"V162"	"V163"	"V164"	"V165"	"V166"	"V167"	"V168"	"V169"	"V170"	"V171"	"V172"	"V173"	"V174"	"V175"	"V176"	"V177"	"V178"	"V179"	"V180"	"V181"	"V182"	"V183"	"V184"	"V185"	"V186"	"V187"	"V188"	"V189"	"V190"	"V191"	"V192"	"V193"	"V194"	"V195"	"V196"	"V197"	"V198"	"V199"	"V200"	"V201"	"V202"	"V203"	"V204"
"26"	-1.26	-0.94	-0.94	-1.1	-1.1	-1.1	-1.18	-1.02	-1.18	-0.94	-1.1	-1.1	-1.02	-1.18	-1.1	-1.26	-1.1	-0.94	-1.18	-1.18	-0.94	-1.18	-1.18	-1.18	-1.1	-1.26	-1.02	-0.94	-0.94	-1.1	-0.94	-1.1	-1.26	-1.26	-0.94	-1.18	-0.94	-1.18	-1.02	-1.1	-1.02	-0.94	-0.94	-1.18	-1.02	-0.94	-1.02	-1.18	-1.26	-1.18	-1.26	-1.26	-1.1	-1.26	-1.02	-1.26	-1.02	-1.02	-1.02	-0.94	-1.02	-1.02	-1.02	-1.26	-1.26	-1.02	-0.94	-0.94	-11.8	-11.8	-9.4	-11	-10.2	-9.4	-11	-11	-11.8	-12.7	-11	-11.8	-9.4	-12.7	-11.8	-9.4	-9.4	-9.4	-12.7	-9.4	-10.2	-10.2	-11.8	-10.2	-9.4	-10.2	-12.7	-11	-11.8	-9.4	-11	-10.2	-10.2	-12.7	-11	-10.2	-11.8	-10.2	-11.8	-11.8	-12.7	-11.8	-11	-9.4	-11.8	-9.4	-12.7	-10.2	-12.7	-10.2	-11	-11.8	-10.2	-9.4	-9.4	-10.2	-10.2	-12.7	-11	-11	-9.4	-10.2	-11	-12.7	-11	-9.4	-11	-12.7	-102	-127	-110	-94	-102	-110	-94	-110	-118	-118	-127	-118	-118	-94	-118	-110	-102	-118	-94	-127	-110	-94	-102	-102	-110	-94	-94	-94	-127	-127	-94	-102	-94	-94	-127	-127	-102	-118	-118	-102	-127	-127	-102	-102	-102	-102	-110	-110	-110	-94	-94	-102	-118	-127	-110	-127	-127	-94	-110	-102	-94	-118	-94	-110	-110	-102	-118	-118
"27"	-1.1	-1.18	-1.02	-1.26	-1.1	-1.02	-1.02	-1.02	-1.18	-1.18	-1.02	-1.18	-1.26	-1.26	-0.94	-1.1	-1.18	-1.26	-1.1	-1.26	-1.18	-1.02	-1.26	-1.26	-0.94	-0.94	-1.1	-1.1	-1.02	-1.26	-1.1	-1.18	-1.1	-1.18	-0.94	-1.02	-1.18	-1.02	-1.1	-1.26	-1.02	-1.18	-1.1	-0.94	-0.94	-0.94	-1.18	-1.1	-1.26	-0.94	-0.94	-1.26	-1.02	-1.02	-1.26	-1.1	-1.18	-1.02	-0.94	-1.02	-1.18	-1.1	-1.1	-0.94	-1.18	-0.94	-1.18	-1.26	-10.2	-12.7	-9.4	-11	-9.4	-11.8	-11	-12.7	-12.7	-10.2	-12.7	-11	-9.4	-9.4	-11.8	-9.4	-11	-9.4	-11	-10.2	-9.4	-9.4	-11	-10.2	-11	-9.4	-12.7	-10.2	-9.4	-11.8	-11.8	-10.2	-9.4	-9.4	-10.2	-12.7	-9.4	-11	-11.8	-11.8	-10.2	-12.7	-10.2	-11	-11.8	-11	-10.2	-10.2	-11	-12.7	-12.7	-11	-12.7	-11.8	-11.8	-10.2	-10.2	-11	-9.4	-12.7	-11.8	-12.7	-11	-9.4	-11	-11.8	-11.8	-9.4	-127	-118	-127	-110	-94	-102	-94	-94	-102	-127	-127	-118	-127	-110	-94	-94	-110	-110	-110	-110	-127	-102	-110	-110	-127	-118	-110	-118	-94	-102	-94	-102	-102	-110	-110	-110	-127	-118	-94	-102	-118	-127	-102	-110	-118	-127	-94	-110	-94	-127	-118	-127	-118	-94	-102	-118	-127	-127	-110	-94	-102	-118	-102	-102	-118	-94	-127	-94
"28"	-1.26	-1.18	-1.26	-1.26	-1.02	-1.18	-0.94	-1.26	-1.02	-1.02	-0.94	-1.02	-1.26	-1.1	-1.26	-0.94	-1.02	-1.18	-1.18	-1.02	-1.18	-0.94	-1.02	-1.02	-1.18	-1.26	-0.94	-1.02	-0.94	-1.26	-1.1	-0.94	-1.26	-1.18	-1.1	-1.1	-1.1	-1.18	-1.18	-1.18	-1.18	-0.94	-1.1	-1.1	-1.26	-1.26	-1.18	-1.18	-1.18	-1.1	-1.02	-0.94	-0.94	-0.94	-1.1	-1.1	-1.02	-1.02	-1.1	-1.1	-1.18	-0.94	-1.02	-1.26	-1.02	-1.26	-1.1	-1.26	-12.7	-9.4	-12.7	-11.8	-9.4	-11	-10.2	-10.2	-10.2	-11.8	-9.4	-12.7	-11.8	-12.7	-10.2	-9.4	-10.2	-12.7	-11	-9.4	-10.2	-11.8	-11	-10.2	-11.8	-12.7	-10.2	-10.2	-11.8	-11.8	-11	-11	-9.4	-11	-9.4	-12.7	-12.7	-9.4	-10.2	-11	-10.2	-11	-11.8	-11	-11	-9.4	-12.7	-12.7	-11	-9.4	-9.4	-12.7	-9.4	-11.8	-11	-9.4	-9.4	-11.8	-11	-11.8	-10.2	-12.7	-11.8	-12.7	-10.2	-10.2	-10.2	-11.8	-110	-127	-110	-127	-110	-94	-118	-94	-110	-102	-102	-102	-94	-102	-102	-110	-118	-118	-127	-118	-118	-127	-102	-94	-102	-102	-102	-94	-94	-127	-127	-94	-110	-118	-110	-118	-118	-118	-118	-102	-118	-110	-102	-94	-110	-118	-127	-118	-127	-94	-110	-118	-102	-94	-102	-127	-118	-94	-94	-94	-127	-110	-102	-127	-118	-127	-102	-94
"29"	-0.94	-1.02	-1.18	-0.94	-1.26	-1.02	-1.1	-0.94	-1.02	-1.02	-1.1	-1.02	-1.1	-1.1	-1.18	-1.26	-1.02	-1.26	-1.1	-1.18	-1.18	-1.1	-1.18	-0.94	-0.94	-1.02	-1.26	-1.26	-1.1	-1.18	-0.94	-1.26	-1.1	-1.1	-1.1	-1.26	-1.02	-1.26	-1.26	-1.1	-1.02	-1.26	-0.94	-1.18	-1.18	-1.26	-1.02	-1.1	-1.26	-1.1	-1.26	-1.26	-1.02	-1.02	-0.94	-1.18	-1.26	-1.18	-1.18	-1.02	-0.94	-0.94	-1.02	-1.1	-1.18	-1.18	-1.26	-0.94	-11	-11.8	-10.2	-12.7	-11	-9.4	-12.7	-10.2	-11.8	-9.4	-10.2	-9.4	-9.4	-12.7	-11	-11.8	-10.2	-11.8	-11	-12.7	-11	-11.8	-11	-12.7	-9.4	-11	-9.4	-11	-12.7	-12.7	-10.2	-10.2	-10.2	-9.4	-11.8	-11	-11	-11.8	-10.2	-11	-12.7	-9.4	-9.4	-10.2	-11	-11.8	-11	-12.7	-11	-12.7	-12.7	-11.8	-9.4	-11.8	-10.2	-10.2	-11	-11.8	-11	-10.2	-10.2	-11.8	-9.4	-11.8	-9.4	-11	-12.7	-9.4	-118	-102	-127	-127	-118	-110	-110	-118	-102	-110	-110	-118	-127	-94	-118	-102	-118	-127	-118	-94	-102	-127	-127	-94	-102	-127	-110	-102	-118	-102	-102	-102	-102	-94	-110	-127	-127	-102	-118	-94	-94	-94	-127	-127	-94	-127	-102	-94	-102	-118	-102	-127	-110	-102	-110	-118	-110	-94	-94	-127	-118	-118	-118	-110	-110	-118	-94	-118
"30"	-0.94	-0.94	-1.02	-1.1	-1.1	-0.94	-1.1	-1.02	-1.02	-1.1	-1.02	-1.26	-0.94	-1.26	-1.02	-1.26	-1.02	-0.94	-0.94	-1.18	-1.26	-0.94	-1.1	-1.26	-1.26	-1.26	-1.02	-1.18	-1.18	-1.1	-1.26	-1.26	-1.26	-1.18	-1.02	-1.18	-1.02	-0.94	-1.02	-1.1	-0.94	-1.02	-0.94	-1.1	-1.1	-1.26	-1.1	-1.1	-1.26	-1.1	-1.18	-1.18	-0.94	-1.1	-1.02	-1.1	-1.18	-0.94	-1.02	-1.26	-0.94	-1.18	-1.18	-1.1	-1.26	-1.18	-1.18	-0.94	-9.4	-12.7	-9.4	-11	-11.8	-11.8	-11	-12.7	-10.2	-11.8	-11.8	-11.8	-11	-10.2	-12.7	-12.7	-12.7	-12.7	-11	-11	-10.2	-9.4	-11	-12.7	-11	-10.2	-11.8	-9.4	-11.8	-10.2	-12.7	-10.2	-11	-11.8	-11	-9.4	-10.2	-12.7	-9.4	-11	-10.2	-12.7	-12.7	-12.7	-10.2	-11.8	-11	-12.7	-9.4	-9.4	-9.4	-9.4	-9.4	-11	-11	-10.2	-11.8	-9.4	-10.2	-9.4	-10.2	-10.2	-12.7	-10.2	-11.8	-11	-12.7	-10.2	-102	-110	-118	-127	-110	-94	-110	-102	-118	-102	-127	-118	-127	-110	-127	-110	-110	-110	-102	-94	-127	-118	-118	-118	-110	-110	-118	-94	-102	-118	-127	-118	-127	-94	-94	-102	-102	-102	-102	-102	-118	-102	-127	-127	-102	-127	-110	-94	-94	-110	-94	-110	-110	-94	-110	-102	-127	-127	-118	-94	-127	-94	-118	-94	-118	-94	-102	-94
"31"	-1.26	-1.18	-1.1	-1.18	-1.1	-1.02	-1.18	-1.26	-1.26	-1.18	-1.18	-1.02	-0.94	-1.18	-1.26	-0.94	-1.26	-1.26	-1.18	-0.94	-1.18	-1.02	-1.26	-1.18	-0.94	-1.02	-1.02	-1.26	-1.1	-0.94	-1.18	-1.02	-1.26	-1.02	-1.1	-1.02	-0.94	-1.26	-1.26	-1.1	-1.18	-1.02	-0.94	-1.02	-0.94	-1.02	-1.1	-1.18	-0.94	-1.1	-1.26	-1.26	-1.1	-0.94	-1.02	-1.02	-0.94	-1.02	-1.02	-1.18	-0.94	-1.1	-0.94	-1.26	-1.18	-1.18	-1.1	-1.1	-9.4	-12.7	-12.7	-11.8	-12.7	-11.8	-11.8	-11	-9.4	-11	-11	-12.7	-12.7	-9.4	-11	-11	-11.8	-9.4	-11	-11	-12.7	-11.8	-9.4	-9.4	-11	-9.4	-11.8	-10.2	-10.2	-11.8	-11	-11.8	-9.4	-9.4	-9.4	-10.2	-11.8	-12.7	-11.8	-10.2	-10.2	-12.7	-11	-10.2	-11	-10.2	-11	-11.8	-9.4	-9.4	-12.7	-12.7	-11.8	-11.8	-9.4	-10.2	-12.7	-10.2	-10.2	-9.4	-12.7	-12.7	-9.4	-11	-9.4	-10.2	-10.2	-12.7	-94	-102	-94	-127	-118	-94	-127	-127	-110	-94	-127	-110	-102	-118	-110	-118	-118	-102	-94	-127	-127	-110	-102	-127	-110	-94	-110	-118	-94	-94	-110	-102	-118	-110	-127	-110	-118	-102	-118	-102	-110	-118	-118	-127	-102	-127	-110	-94	-102	-118	-110	-94	-102	-110	-110	-118	-94	-118	-118	-102	-94	-102	-94	-94	-118	-94	-102	-110
"32"	-1.02	-1.26	-0.94	-1.1	-1.1	-1.1	-1.02	-1.26	-1.02	-1.26	-1.26	-1.1	-1.1	-1.02	-0.94	-1.18	-1.02	-1.02	-1.02	-1.02	-1.18	-1.02	-0.94	-1.02	-1.18	-1.18	-1.18	-1.26	-1.26	-0.94	-1.02	-1.18	-1.02	-1.1	-0.94	-0.94	-1.1	-1.1	-1.18	-0.94	-1.02	-0.94	-1.26	-1.26	-1.26	-0.94	-1.26	-1.18	-0.94	-1.1	-1.18	-1.1	-0.94	-1.26	-1.1	-1.1	-1.18	-1.26	-1.18	-1.02	-1.1	-1.02	-1.18	-0.94	-1.26	-1.18	-1.02	-1.1	-10.2	-9.4	-9.4	-11.8	-11	-11.8	-11.8	-10.2	-10.2	-9.4	-11	-10.2	-12.7	-11.8	-12.7	-12.7	-11	-11.8	-11	-11	-9.4	-10.2	-12.7	-12.7	-11.8	-10.2	-9.4	-10.2	-11.8	-11	-11	-10.2	-12.7	-11.8	-10.2	-12.7	-12.7	-10.2	-11	-11.8	-12.7	-11.8	-11.8	-11	-11.8	-12.7	-10.2	-9.4	-11	-12.7	-9.4	-9.4	-9.4	-11.8	-11	-9.4	-12.7	-11	-9.4	-12.7	-12.7	-9.4	-9.4	-12.7	-10.2	-10.2	-9.4	-9.4	-102	-127	-102	-102	-110	-94	-102	-110	-118	-118	-94	-110	-102	-102	-118	-118	-127	-102	-118	-94	-110	-102	-127	-102	-118	-127	-127	-118	-118	-94	-110	-94	-118	-127	-127	-94	-94	-127	-127	-94	-110	-127	-110	-118	-94	-110	-102	-94	-118	-127	-102	-110	-94	-127	-110	-118	-102	-118	-94	-94	-110	-118	-94	-110	-110	-102	-127	-118
"33"	-0.94	-1.1	-0.94	-1.18	-1.18	-0.94	-1.02	-1.18	-1.1	-0.94	-1.26	-1.02	-1.02	-1.02	-1.1	-1.18	-1.18	-1.18	-0.94	-1.1	-1.02	-1.18	-1.02	-1.18	-1.1	-0.94	-1.02	-1.18	-1.26	-1.18	-1.26	-1.18	-1.26	-1.02	-1.18	-1.18	-1.18	-1.26	-1.26	-1.1	-1.26	-0.94	-1.02	-1.02	-0.94	-1.1	-1.18	-1.26	-0.94	-1.1	-0.94	-1.18	-1.18	-1.1	-1.02	-1.02	-1.1	-1.02	-0.94	-0.94	-1.26	-0.94	-1.1	-1.26	-1.26	-0.94	-1.26	-1.1	-10.2	-11	-9.4	-10.2	-11	-12.7	-9.4	-12.7	-10.2	-9.4	-9.4	-12.7	-11.8	-9.4	-11	-11.8	-9.4	-11	-10.2	-12.7	-11	-10.2	-12.7	-11.8	-11.8	-12.7	-11	-11.8	-11	-12.7	-11.8	-10.2	-10.2	-11	-11	-11	-10.2	-11	-9.4	-11.8	-10.2	-10.2	-11.8	-11	-9.4	-9.4	-9.4	-11.8	-12.7	-11.8	-12.7	-10.2	-11	-10.2	-11.8	-11.8	-12.7	-12.7	-9.4	-11	-11	-10.2	-12.7	-12.7	-9.4	-12.7	-11	-9.4	-110	-94	-102	-110	-118	-102	-102	-127	-110	-102	-110	-102	-110	-102	-127	-127	-94	-110	-110	-127	-110	-94	-94	-110	-127	-127	-94	-110	-94	-118	-102	-94	-118	-127	-127	-102	-94	-110	-118	-102	-118	-118	-94	-118	-94	-127	-118	-94	-110	-102	-102	-110	-102	-94	-94	-118	-110	-127	-102	-127	-127	-110	-118	-94	-118	-94	-94	-102
"34"	-0.94	-0.94	-1.18	-1.1	-1.02	-0.94	-1.18	-1.26	-0.94	-1.1	-1.1	-1.18	-1.26	-1.26	-1.18	-1.26	-1.02	-1.26	-1.02	-0.94	-1.18	-1.1	-0.94	-1.02	-0.94	-1.26	-1.02	-1.18	-1.18	-1.1	-0.94	-1.26	-1.02	-1.1	-1.02	-1.02	-1.02	-1.26	-1.02	-1.02	-1.02	-1.18	-1.18	-1.18	-0.94	-1.1	-1.26	-1.26	-1.18	-1.18	-1.1	-0.94	-1.18	-0.94	-1.1	-1.18	-1.1	-1.26	-1.02	-1.18	-0.94	-0.94	-1.18	-1.02	-0.94	-1.26	-1.1	-1.1	-11	-9.4	-11	-11.8	-11.8	-9.4	-10.2	-11	-9.4	-12.7	-10.2	-11	-12.7	-10.2	-11.8	-9.4	-12.7	-10.2	-9.4	-11	-11.8	-9.4	-9.4	-9.4	-10.2	-11.8	-12.7	-12.7	-11	-11.8	-11.8	-10.2	-11.8	-11.8	-10.2	-11	-9.4	-12.7	-10.2	-11.8	-10.2	-10.2	-9.4	-9.4	-12.7	-9.4	-11	-11	-10.2	-12.7	-11.8	-11.8	-10.2	-12.7	-12.7	-11.8	-9.4	-11	-9.4	-11.8	-11	-12.7	-9.4	-9.4	-10.2	-12.7	-11	-12.7	-110	-102	-94	-94	-118	-127	-127	-118	-94	-110	-118	-110	-94	-94	-110	-102	-102	-127	-102	-110	-102	-118	-127	-110	-127	-118	-94	-118	-94	-118	-102	-102	-127	-110	-110	-102	-110	-94	-110	-118	-118	-127	-118	-102	-127	-94	-102	-110	-127	-94	-94	-94	-94	-102	-102	-118	-127	-102	-110	-127	-118	-127	-118	-118	-94	-110	-102	-127
"35"	-1.26	-1.02	-1.18	-1.02	-1.1	-1.1	-1.1	-1.1	-1.02	-1.1	-1.26	-0.94	-1.18	-1.02	-1.1	-1.18	-1.26	-1.02	-1.02	-1.26	-0.94	-1.26	-1.18	-1.26	-0.94	-1.26	-1.26	-0.94	-0.94	-1.02	-0.94	-1.26	-1.18	-1.18	-1.1	-0.94	-1.26	-0.94	-1.1	-1.1	-1.18	-1.18	-1.26	-1.1	-1.18	-1.1	-1.18	-1.02	-1.02	-0.94	-1.02	-1.1	-0.94	-1.1	-1.02	-1.02	-1.18	-1.02	-1.26	-0.94	-1.18	-0.94	-0.94	-1.1	-1.18	-1.02	-1.1	-0.94	-11.8	-10.2	-11.8	-9.4	-9.4	-11.8	-11.8	-12.7	-12.7	-10.2	-12.7	-11	-10.2	-10.2	-12.7	-11	-9.4	-12.7	-11.8	-12.7	-12.7	-11	-12.7	-10.2	-11.8	-9.4	-11	-10.2	-11	-11.8	-10.2	-11.8	-9.4	-10.2	-10.2	-11	-10.2	-9.4	-12.7	-12.7	-9.4	-11	-11	-11	-9.4	-12.7	-11	-10.2	-11	-9.4	-10.2	-11.8	-11	-11	-11.8	-9.4	-10.2	-12.7	-11.8	-11.8	-9.4	-12.7	-9.4	-10.2	-11.8	-11.8	-11	-12.7	-127	-118	-118	-118	-102	-110	-94	-110	-102	-118	-110	-118	-94	-118	-110	-110	-102	-127	-102	-94	-127	-127	-127	-102	-102	-102	-94	-127	-94	-127	-118	-118	-110	-102	-102	-94	-127	-127	-127	-94	-127	-110	-94	-110	-118	-94	-118	-110	-127	-110	-102	-94	-118	-118	-118	-110	-110	-102	-118	-127	-118	-110	-94	-110	-127	-110	-102	-102
"36"	-1.26	-0.94	-1.02	-1.26	-1.26	-1.02	-1.26	-1.18	-0.94	-0.94	-1.02	-1.18	-1.26	-0.94	-0.94	-1.18	-1.1	-1.18	-1.1	-0.94	-1.18	-1.02	-1.26	-1.18	-1.18	-1.02	-1.1	-1.1	-0.94	-1.1	-1.26	-1.26	-1.18	-1.02	-1.1	-0.94	-1.26	-1.1	-0.94	-1.26	-1.02	-0.94	-0.94	-1.1	-1.26	-1.1	-1.02	-1.02	-1.18	-1.02	-1.18	-0.94	-1.18	-1.1	-0.94	-1.26	-1.1	-1.1	-1.1	-1.1	-1.18	-0.94	-1.18	-0.94	-1.26	-1.02	-1.02	-1.02	-12.7	-11	-11	-11.8	-12.7	-9.4	-11.8	-12.7	-9.4	-9.4	-9.4	-9.4	-10.2	-10.2	-12.7	-10.2	-11.8	-12.7	-10.2	-11	-10.2	-9.4	-11.8	-11	-11	-10.2	-11.8	-12.7	-10.2	-9.4	-9.4	-10.2	-11.8	-11.8	-11.8	-10.2	-9.4	-12.7	-10.2	-12.7	-10.2	-9.4	-11	-10.2	-11.8	-11	-9.4	-12.7	-11	-11	-12.7	-11	-11	-12.7	-11.8	-9.4	-12.7	-11.8	-10.2	-12.7	-12.7	-11	-9.4	-11.8	-11.8	-9.4	-12.7	-11	-94	-110	-127	-94	-118	-102	-118	-110	-118	-102	-94	-127	-127	-110	-127	-118	-110	-127	-118	-110	-94	-118	-110	-127	-94	-102	-110	-118	-94	-118	-118	-118	-102	-102	-102	-127	-118	-102	-118	-127	-94	-127	-110	-102	-94	-94	-127	-110	-127	-127	-102	-110	-102	-94	-127	-118	-102	-118	-94	-94	-94	-110	-110	-110	-102	-110	-102	-94
"37"	-1.26	-1.26	-0.94	-0.94	-1.1	-1.26	-1.26	-1.1	-1.18	-0.94	-1.1	-1.18	-1.18	-1.02	-1.1	-1.26	-1.18	-1.02	-1.1	-1.02	-0.94	-1.26	-0.94	-0.94	-1.02	-1.1	-1.02	-1.1	-1.26	-0.94	-1.02	-1.02	-1.18	-1.18	-1.02	-1.1	-1.02	-1.18	-1.02	-1.26	-1.18	-1.18	-1.26	-1.18	-0.94	-1.26	-1.18	-1.18	-1.26	-1.02	-1.26	-1.1	-1.02	-1.1	-1.1	-1.26	-0.94	-1.26	-1.1	-1.1	-0.94	-0.94	-0.94	-1.1	-1.02	-1.26	-1.26	-1.1	-12.7	-10.2	-11	-11	-11	-9.4	-11.8	-11	-10.2	-12.7	-11.8	-12.7	-11.8	-11.8	-12.7	-11.8	-9.4	-9.4	-12.7	-10.2	-11.8	-10.2	-11.8	-10.2	-12.7	-11	-9.4	-12.7	-11	-11	-10.2	-12.7	-12.7	-9.4	-12.7	-9.4	-11	-11	-11.8	-11.8	-11.8	-11.8	-11.8	-11	-10.2	-10.2	-12.7	-11	-9.4	-11	-9.4	-10.2	-9.4	-10.2	-10.2	-12.7	-9.4	-10.2	-10.2	-11.8	-11	-10.2	-12.7	-10.2	-9.4	-11.8	-12.7	-9.4	-94	-102	-118	-102	-94	-110	-118	-94	-127	-110	-102	-118	-110	-127	-118	-118	-127	-94	-127	-94	-127	-102	-102	-118	-127	-127	-102	-94	-110	-110	-127	-102	-94	-94	-118	-94	-127	-118	-110	-102	-118	-118	-110	-127	-110	-102	-118	-110	-110	-127	-110	-94	-110	-102	-110	-110	-127	-118	-102	-118	-127	-94	-94	-94	-110	-94	-94	-94
"38"	-1.26	-1.18	-0.94	-0.94	-1.02	-0.94	-1.1	-1.02	-1.18	-0.94	-0.94	-1.18	-1.1	-1.18	-1.18	-1.18	-1.26	-1.18	-1.1	-1.26	-1.02	-1.26	-1.18	-1.1	-1.02	-1.18	-1.02	-1.26	-1.18	-0.94	-1.26	-1.18	-1.02	-1.02	-1.18	-1.18	-0.94	-1.1	-0.94	-1.02	-0.94	-0.94	-0.94	-1.02	-1.02	-1.1	-1.1	-0.94	-1.26	-1.26	-1.1	-1.26	-1.1	-1.26	-1.26	-1.26	-1.1	-1.18	-1.02	-1.18	-1.1	-1.26	-1.26	-1.02	-0.94	-1.02	-0.94	-0.94	-10.2	-12.7	-11.8	-11.8	-10.2	-11.8	-12.7	-10.2	-10.2	-11.8	-12.7	-11	-12.7	-12.7	-11	-9.4	-12.7	-10.2	-11.8	-9.4	-10.2	-11	-10.2	-12.7	-9.4	-9.4	-10.2	-11	-11.8	-10.2	-12.7	-11	-12.7	-12.7	-9.4	-9.4	-11	-11.8	-10.2	-11.8	-11	-12.7	-11.8	-12.7	-11.8	-10.2	-11.8	-11.8	-11.8	-11	-11	-11	-9.4	-11.8	-9.4	-9.4	-9.4	-9.4	-12.7	-9.4	-12.7	-12.7	-12.7	-11.8	-10.2	-9.4	-11	-10.2	-118	-102	-127	-102	-94	-110	-110	-94	-127	-102	-110	-94	-110	-127	-118	-127	-110	-118	-118	-110	-102	-110	-127	-110	-102	-127	-110	-102	-127	-118	-127	-102	-102	-102	-127	-94	-110	-118	-118	-94	-118	-102	-118	-118	-102	-127	-118	-94	-110	-102	-118	-102	-127	-94	-102	-94	-110	-94	-94	-110	-118	-127	-110	-94	-102	-118	-110	-94
"39"	-1.18	-1.26	-1.18	-1.18	-1.26	-1.18	-1.02	-1.26	-1.26	-1.1	-0.94	-1.1	-1.26	-1.1	-1.18	-1.18	-0.94	-1.02	-1.18	-0.94	-1.02	-1.1	-0.94	-1.18	-0.94	-1.02	-1.18	-1.02	-1.26	-1.02	-1.18	-1.1	-1.02	-0.94	-1.1	-1.02	-1.02	-1.26	-1.1	-1.1	-0.94	-1.18	-1.26	-0.94	-1.02	-1.02	-0.94	-1.02	-1.18	-1.1	-1.26	-1.18	-1.26	-1.1	-1.18	-1.26	-1.26	-1.02	-1.02	-1.26	-1.1	-0.94	-1.18	-1.1	-1.1	-0.94	-1.26	-1.02	-9.4	-10.2	-9.4	-10.2	-12.7	-9.4	-9.4	-10.2	-10.2	-11	-11	-10.2	-9.4	-10.2	-12.7	-9.4	-11.8	-12.7	-11.8	-11.8	-9.4	-11.8	-10.2	-11	-9.4	-12.7	-9.4	-11	-11.8	-11	-11.8	-10.2	-12.7	-11.8	-12.7	-11.8	-11	-12.7	-9.4	-9.4	-11	-11	-9.4	-10.2	-11.8	-10.2	-10.2	-11.8	-11	-12.7	-10.2	-10.2	-11	-12.7	-9.4	-12.7	-9.4	-11	-11.8	-11	-11.8	-11	-12.7	-11	-10.2	-11.8	-12.7	-10.2	-102	-110	-102	-102	-127	-94	-102	-127	-94	-102	-127	-110	-118	-118	-110	-127	-118	-94	-94	-94	-127	-127	-118	-94	-118	-110	-118	-110	-118	-118	-118	-94	-110	-94	-110	-110	-118	-94	-118	-110	-102	-127	-127	-94	-110	-94	-102	-94	-102	-94	-94	-102	-118	-118	-102	-127	-127	-102	-110	-110	-102	-118	-118	-110	-127	-110	-102	-127
"40"	-1.02	-1.26	-1.1	-1.26	-1.18	-1.02	-1.1	-1.26	-1.1	-1.18	-1.1	-1.1	-1.26	-1.18	-1.02	-1.1	-0.94	-1.18	-0.94	-1.02	-0.94	-1.26	-0.94	-1.26	-0.94	-1.1	-0.94	-1.02	-1.02	-0.94	-0.94	-1.1	-1.1	-0.94	-1.1	-1.02	-1.02	-1.02	-1.18	-1.18	-1.18	-0.94	-0.94	-0.94	-1.26	-0.94	-1.26	-1.02	-1.18	-1.26	-1.26	-1.26	-1.1	-1.18	-1.26	-1.1	-1.02	-1.18	-1.02	-1.1	-1.02	-1.1	-1.26	-1.02	-1.18	-1.26	-1.18	-1.18	-11	-9.4	-11.8	-11.8	-10.2	-11.8	-9.4	-12.7	-10.2	-10.2	-9.4	-11.8	-11.8	-11	-9.4	-11	-10.2	-10.2	-12.7	-10.2	-11.8	-10.2	-9.4	-11	-10.2	-9.4	-10.2	-10.2	-10.2	-11.8	-11	-12.7	-12.7	-9.4	-9.4	-12.7	-10.2	-12.7	-9.4	-12.7	-11	-11	-10.2	-11.8	-12.7	-11	-9.4	-11	-11	-11	-12.7	-11	-10.2	-10.2	-11.8	-11	-11.8	-11.8	-12.7	-12.7	-9.4	-11	-12.7	-12.7	-9.4	-9.4	-11	-10.2	-110	-102	-94	-94	-110	-102	-118	-94	-94	-102	-118	-94	-102	-110	-110	-118	-118	-110	-94	-127	-110	-110	-110	-102	-102	-118	-110	-94	-102	-127	-102	-118	-94	-127	-127	-102	-94	-110	-118	-127	-118	-102	-102	-127	-118	-118	-94	-118	-118	-127	-127	-127	-94	-118	-102	-127	-127	-94	-94	-110	-127	-110	-118	-118	-118	-110	-118	-110
