""	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"	"X35"	"X36"	"X37"	"X38"	"X39"	"X40"	"X41"	"X42"	"X43"	"X44"	"X45"	"X46"	"X47"	"X48"	"X49"	"X50"	"X51"	"X52"	"X53"	"X54"	"X55"	"X56"	"X57"	"X58"	"X59"	"X60"	"X61"	"X62"	"X63"	"X64"	"X65"	"X66"	"X67"	"X68"	"X69"	"X70"	"X71"	"X72"	"X73"	"X74"	"X75"	"X76"	"X77"	"X78"	"X79"	"X80"	"X81"	"X82"	"X83"	"X84"	"X85"	"X86"	"X87"	"X88"	"X89"	"X90"	"X91"	"X92"	"X93"	"X94"	"X95"	"X96"	"X97"	"X98"	"X99"	"X100"	"X101"	"X102"	"X103"	"X104"	"X105"	"X106"	"X107"	"X108"	"X109"	"X110"	"X111"	"X112"	"X113"	"X114"	"X115"	"X116"	"X117"	"X118"	"X119"	"X120"	"X121"	"X122"	"X123"	"X124"	"X125"	"X126"	"X127"	"X128"	"X129"	"X130"	"X131"	"X132"	"X133"	"X134"	"X135"	"X136"	"X137"	"X138"	"X139"	"X140"	"X141"	"X142"	"X143"	"X144"	"X145"	"X146"	"X147"	"X148"	"X149"	"X150"	"X151"	"X152"	"X153"	"X154"	"X155"	"X156"	"X157"	"X158"	"X159"	"X160"	"X161"	"X162"	"X163"	"X164"	"X165"	"X166"	"X167"	"X168"	"X169"	"X170"	"X171"	"X172"	"X173"	"X174"	"X175"	"X176"	"X177"	"X178"	"X179"	"X180"	"X181"	"X182"	"X183"	"X184"	"X185"	"X186"	"X187"	"X188"	"X189"	"X190"	"X191"	"X192"	"X193"	"X194"	"X195"	"X196"	"X197"	"X198"	"X199"	"X200"	"X201"	"X202"	"X203"	"X204"
"26"	-1.26	-11.8	-102	-0.94	-11.8	-127	-0.94	-9.4	-110	-1.1	-11	-94	-1.1	-10.2	-102	-1.1	-9.4	-110	-1.18	-11	-94	-1.02	-11	-110	-1.18	-11.8	-118	-0.94	-12.7	-118	-1.1	-11	-127	-1.1	-11.8	-118	-1.02	-9.4	-118	-1.18	-12.7	-94	-1.1	-11.8	-118	-1.26	-9.4	-110	-1.1	-9.4	-102	-0.94	-9.4	-118	-1.18	-12.7	-94	-1.18	-9.4	-127	-0.94	-10.2	-110	-1.18	-10.2	-94	-1.18	-11.8	-102	-1.18	-10.2	-102	-1.1	-9.4	-110	-1.26	-10.2	-94	-1.02	-12.7	-94	-0.94	-11	-94	-0.94	-11.8	-127	-1.1	-9.4	-127	-0.94	-11	-94	-1.1	-10.2	-102	-1.26	-10.2	-94	-1.26	-12.7	-94	-0.94	-11	-127	-1.18	-10.2	-127	-0.94	-11.8	-102	-1.18	-10.2	-118	-1.02	-11.8	-118	-1.1	-11.8	-102	-1.02	-12.7	-127	-0.94	-11.8	-127	-0.94	-11	-102	-1.18	-9.4	-102	-1.02	-11.8	-102	-0.94	-9.4	-102	-1.02	-12.7	-110	-1.18	-10.2	-110	-1.26	-12.7	-110	-1.18	-10.2	-94	-1.26	-11	-94	-1.26	-11.8	-102	-1.1	-10.2	-118	-1.26	-9.4	-127	-1.02	-9.4	-110	-1.26	-10.2	-127	-1.02	-10.2	-127	-1.02	-12.7	-94	-1.02	-11	-110	-0.94	-11	-102	-1.02	-9.4	-94	-1.02	-10.2	-118	-1.02	-11	-94	-1.26	-12.7	-110	-1.26	-11	-110	-1.02	-9.4	-102	-0.94	-11	-118	-0.94	-12.7	-118
"27"	-1.1	-10.2	-127	-1.18	-12.7	-118	-1.02	-9.4	-127	-1.26	-11	-110	-1.1	-9.4	-94	-1.02	-11.8	-102	-1.02	-11	-94	-1.02	-12.7	-94	-1.18	-12.7	-102	-1.18	-10.2	-127	-1.02	-12.7	-127	-1.18	-11	-118	-1.26	-9.4	-127	-1.26	-9.4	-110	-0.94	-11.8	-94	-1.1	-9.4	-94	-1.18	-11	-110	-1.26	-9.4	-110	-1.1	-11	-110	-1.26	-10.2	-110	-1.18	-9.4	-127	-1.02	-9.4	-102	-1.26	-11	-110	-1.26	-10.2	-110	-0.94	-11	-127	-0.94	-9.4	-118	-1.1	-12.7	-110	-1.1	-10.2	-118	-1.02	-9.4	-94	-1.26	-11.8	-102	-1.1	-11.8	-94	-1.18	-10.2	-102	-1.1	-9.4	-102	-1.18	-9.4	-110	-0.94	-10.2	-110	-1.02	-12.7	-110	-1.18	-9.4	-127	-1.02	-11	-118	-1.1	-11.8	-94	-1.26	-11.8	-102	-1.02	-10.2	-118	-1.18	-12.7	-127	-1.1	-10.2	-102	-0.94	-11	-110	-0.94	-11.8	-118	-0.94	-11	-127	-1.18	-10.2	-94	-1.1	-10.2	-110	-1.26	-11	-94	-0.94	-12.7	-127	-0.94	-12.7	-118	-1.26	-11	-127	-1.02	-12.7	-118	-1.02	-11.8	-94	-1.26	-11.8	-102	-1.1	-10.2	-118	-1.18	-10.2	-127	-1.02	-11	-127	-0.94	-9.4	-110	-1.02	-12.7	-94	-1.18	-11.8	-102	-1.1	-12.7	-118	-1.1	-11	-102	-0.94	-9.4	-102	-1.18	-11	-118	-0.94	-11.8	-94	-1.18	-11.8	-127	-1.26	-9.4	-94
"28"	-1.26	-12.7	-110	-1.18	-9.4	-127	-1.26	-12.7	-110	-1.26	-11.8	-127	-1.02	-9.4	-110	-1.18	-11	-94	-0.94	-10.2	-118	-1.26	-10.2	-94	-1.02	-10.2	-110	-1.02	-11.8	-102	-0.94	-9.4	-102	-1.02	-12.7	-102	-1.26	-11.8	-94	-1.1	-12.7	-102	-1.26	-10.2	-102	-0.94	-9.4	-110	-1.02	-10.2	-118	-1.18	-12.7	-118	-1.18	-11	-127	-1.02	-9.4	-118	-1.18	-10.2	-118	-0.94	-11.8	-127	-1.02	-11	-102	-1.02	-10.2	-94	-1.18	-11.8	-102	-1.26	-12.7	-102	-0.94	-10.2	-102	-1.02	-10.2	-94	-0.94	-11.8	-94	-1.26	-11.8	-127	-1.1	-11	-127	-0.94	-11	-94	-1.26	-9.4	-110	-1.18	-11	-118	-1.1	-9.4	-110	-1.1	-12.7	-118	-1.1	-12.7	-118	-1.18	-9.4	-118	-1.18	-10.2	-118	-1.18	-11	-102	-1.18	-10.2	-118	-0.94	-11	-110	-1.1	-11.8	-102	-1.1	-11	-94	-1.26	-11	-110	-1.26	-9.4	-118	-1.18	-12.7	-127	-1.18	-12.7	-118	-1.18	-11	-127	-1.1	-9.4	-94	-1.02	-9.4	-110	-0.94	-12.7	-118	-0.94	-9.4	-102	-0.94	-11.8	-94	-1.1	-11	-102	-1.1	-9.4	-127	-1.02	-9.4	-118	-1.02	-11.8	-94	-1.1	-11	-94	-1.1	-11.8	-94	-1.18	-10.2	-127	-0.94	-12.7	-110	-1.02	-11.8	-102	-1.26	-12.7	-127	-1.02	-10.2	-118	-1.26	-10.2	-127	-1.1	-10.2	-102	-1.26	-11.8	-94
"29"	-0.94	-11	-118	-1.02	-11.8	-102	-1.18	-10.2	-127	-0.94	-12.7	-127	-1.26	-11	-118	-1.02	-9.4	-110	-1.1	-12.7	-110	-0.94	-10.2	-118	-1.02	-11.8	-102	-1.02	-9.4	-110	-1.1	-10.2	-110	-1.02	-9.4	-118	-1.1	-9.4	-127	-1.1	-12.7	-94	-1.18	-11	-118	-1.26	-11.8	-102	-1.02	-10.2	-118	-1.26	-11.8	-127	-1.1	-11	-118	-1.18	-12.7	-94	-1.18	-11	-102	-1.1	-11.8	-127	-1.18	-11	-127	-0.94	-12.7	-94	-0.94	-9.4	-102	-1.02	-11	-127	-1.26	-9.4	-110	-1.26	-11	-102	-1.1	-12.7	-118	-1.18	-12.7	-102	-0.94	-10.2	-102	-1.26	-10.2	-102	-1.1	-10.2	-102	-1.1	-9.4	-94	-1.1	-11.8	-110	-1.26	-11	-127	-1.02	-11	-127	-1.26	-11.8	-102	-1.26	-10.2	-118	-1.1	-11	-94	-1.02	-12.7	-94	-1.26	-9.4	-94	-0.94	-9.4	-127	-1.18	-10.2	-127	-1.18	-11	-94	-1.26	-11.8	-127	-1.02	-11	-102	-1.1	-12.7	-94	-1.26	-11	-102	-1.1	-12.7	-118	-1.26	-12.7	-102	-1.26	-11.8	-127	-1.02	-9.4	-110	-1.02	-11.8	-102	-0.94	-10.2	-110	-1.18	-10.2	-118	-1.26	-11	-110	-1.18	-11.8	-94	-1.18	-11	-94	-1.02	-10.2	-127	-0.94	-10.2	-118	-0.94	-11.8	-118	-1.02	-9.4	-118	-1.1	-11.8	-110	-1.18	-9.4	-110	-1.18	-11	-118	-1.26	-12.7	-94	-0.94	-9.4	-118
"30"	-0.94	-9.4	-102	-0.94	-12.7	-110	-1.02	-9.4	-118	-1.1	-11	-127	-1.1	-11.8	-110	-0.94	-11.8	-94	-1.1	-11	-110	-1.02	-12.7	-102	-1.02	-10.2	-118	-1.1	-11.8	-102	-1.02	-11.8	-127	-1.26	-11.8	-118	-0.94	-11	-127	-1.26	-10.2	-110	-1.02	-12.7	-127	-1.26	-12.7	-110	-1.02	-12.7	-110	-0.94	-12.7	-110	-0.94	-11	-102	-1.18	-11	-94	-1.26	-10.2	-127	-0.94	-9.4	-118	-1.1	-11	-118	-1.26	-12.7	-118	-1.26	-11	-110	-1.26	-10.2	-110	-1.02	-11.8	-118	-1.18	-9.4	-94	-1.18	-11.8	-102	-1.1	-10.2	-118	-1.26	-12.7	-127	-1.26	-10.2	-118	-1.26	-11	-127	-1.18	-11.8	-94	-1.02	-11	-94	-1.18	-9.4	-102	-1.02	-10.2	-102	-0.94	-12.7	-102	-1.02	-9.4	-102	-1.1	-11	-102	-0.94	-10.2	-118	-1.02	-12.7	-102	-0.94	-12.7	-127	-1.1	-12.7	-127	-1.1	-10.2	-102	-1.26	-11.8	-127	-1.1	-11	-110	-1.1	-12.7	-94	-1.26	-9.4	-94	-1.1	-9.4	-110	-1.18	-9.4	-94	-1.18	-9.4	-110	-0.94	-9.4	-110	-1.1	-11	-94	-1.02	-11	-110	-1.1	-10.2	-102	-1.18	-11.8	-127	-0.94	-9.4	-127	-1.02	-10.2	-118	-1.26	-9.4	-94	-0.94	-10.2	-127	-1.18	-10.2	-94	-1.18	-12.7	-118	-1.1	-10.2	-94	-1.26	-11.8	-118	-1.18	-11	-94	-1.18	-12.7	-102	-0.94	-10.2	-94
"31"	-1.26	-9.4	-94	-1.18	-12.7	-102	-1.1	-12.7	-94	-1.18	-11.8	-127	-1.1	-12.7	-118	-1.02	-11.8	-94	-1.18	-11.8	-127	-1.26	-11	-127	-1.26	-9.4	-110	-1.18	-11	-94	-1.18	-11	-127	-1.02	-12.7	-110	-0.94	-12.7	-102	-1.18	-9.4	-118	-1.26	-11	-110	-0.94	-11	-118	-1.26	-11.8	-118	-1.26	-9.4	-102	-1.18	-11	-94	-0.94	-11	-127	-1.18	-12.7	-127	-1.02	-11.8	-110	-1.26	-9.4	-102	-1.18	-9.4	-127	-0.94	-11	-110	-1.02	-9.4	-94	-1.02	-11.8	-110	-1.26	-10.2	-118	-1.1	-10.2	-94	-0.94	-11.8	-94	-1.18	-11	-110	-1.02	-11.8	-102	-1.26	-9.4	-118	-1.02	-9.4	-110	-1.1	-9.4	-127	-1.02	-10.2	-110	-0.94	-11.8	-118	-1.26	-12.7	-102	-1.26	-11.8	-118	-1.1	-10.2	-102	-1.18	-10.2	-110	-1.02	-12.7	-118	-0.94	-11	-118	-1.02	-10.2	-127	-0.94	-11	-102	-1.02	-10.2	-127	-1.1	-11	-110	-1.18	-11.8	-94	-0.94	-9.4	-102	-1.1	-9.4	-118	-1.26	-12.7	-110	-1.26	-12.7	-94	-1.1	-11.8	-102	-0.94	-11.8	-110	-1.02	-9.4	-110	-1.02	-10.2	-118	-0.94	-12.7	-94	-1.02	-10.2	-118	-1.02	-10.2	-118	-1.18	-9.4	-102	-0.94	-12.7	-94	-1.1	-12.7	-102	-0.94	-9.4	-94	-1.26	-11	-94	-1.18	-9.4	-118	-1.18	-10.2	-94	-1.1	-10.2	-102	-1.1	-12.7	-110
"32"	-1.02	-10.2	-102	-1.26	-9.4	-127	-0.94	-9.4	-102	-1.1	-11.8	-102	-1.1	-11	-110	-1.1	-11.8	-94	-1.02	-11.8	-102	-1.26	-10.2	-110	-1.02	-10.2	-118	-1.26	-9.4	-118	-1.26	-11	-94	-1.1	-10.2	-110	-1.1	-12.7	-102	-1.02	-11.8	-102	-0.94	-12.7	-118	-1.18	-12.7	-118	-1.02	-11	-127	-1.02	-11.8	-102	-1.02	-11	-118	-1.02	-11	-94	-1.18	-9.4	-110	-1.02	-10.2	-102	-0.94	-12.7	-127	-1.02	-12.7	-102	-1.18	-11.8	-118	-1.18	-10.2	-127	-1.18	-9.4	-127	-1.26	-10.2	-118	-1.26	-11.8	-118	-0.94	-11	-94	-1.02	-11	-110	-1.18	-10.2	-94	-1.02	-12.7	-118	-1.1	-11.8	-127	-0.94	-10.2	-127	-0.94	-12.7	-94	-1.1	-12.7	-94	-1.1	-10.2	-127	-1.18	-11	-127	-0.94	-11.8	-94	-1.02	-12.7	-110	-0.94	-11.8	-127	-1.26	-11.8	-110	-1.26	-11	-118	-1.26	-11.8	-94	-0.94	-12.7	-110	-1.26	-10.2	-102	-1.18	-9.4	-94	-0.94	-11	-118	-1.1	-12.7	-127	-1.18	-9.4	-102	-1.1	-9.4	-110	-0.94	-9.4	-94	-1.26	-11.8	-127	-1.1	-11	-110	-1.1	-9.4	-118	-1.18	-12.7	-102	-1.26	-11	-118	-1.18	-9.4	-94	-1.02	-12.7	-94	-1.1	-12.7	-110	-1.02	-9.4	-118	-1.18	-9.4	-94	-0.94	-12.7	-110	-1.26	-10.2	-110	-1.18	-10.2	-102	-1.02	-9.4	-127	-1.1	-9.4	-118
"33"	-0.94	-10.2	-110	-1.1	-11	-94	-0.94	-9.4	-102	-1.18	-10.2	-110	-1.18	-11	-118	-0.94	-12.7	-102	-1.02	-9.4	-102	-1.18	-12.7	-127	-1.1	-10.2	-110	-0.94	-9.4	-102	-1.26	-9.4	-110	-1.02	-12.7	-102	-1.02	-11.8	-110	-1.02	-9.4	-102	-1.1	-11	-127	-1.18	-11.8	-127	-1.18	-9.4	-94	-1.18	-11	-110	-0.94	-10.2	-110	-1.1	-12.7	-127	-1.02	-11	-110	-1.18	-10.2	-94	-1.02	-12.7	-94	-1.18	-11.8	-110	-1.1	-11.8	-127	-0.94	-12.7	-127	-1.02	-11	-94	-1.18	-11.8	-110	-1.26	-11	-94	-1.18	-12.7	-118	-1.26	-11.8	-102	-1.18	-10.2	-94	-1.26	-10.2	-118	-1.02	-11	-127	-1.18	-11	-127	-1.18	-11	-102	-1.18	-10.2	-94	-1.26	-11	-110	-1.26	-9.4	-118	-1.1	-11.8	-102	-1.26	-10.2	-118	-0.94	-10.2	-118	-1.02	-11.8	-94	-1.02	-11	-118	-0.94	-9.4	-94	-1.1	-9.4	-127	-1.18	-9.4	-118	-1.26	-11.8	-94	-0.94	-12.7	-110	-1.1	-11.8	-102	-0.94	-12.7	-102	-1.18	-10.2	-110	-1.18	-11	-102	-1.1	-10.2	-94	-1.02	-11.8	-94	-1.02	-11.8	-118	-1.1	-12.7	-110	-1.02	-12.7	-127	-0.94	-9.4	-102	-0.94	-11	-127	-1.26	-11	-127	-0.94	-10.2	-110	-1.1	-12.7	-118	-1.26	-12.7	-94	-1.26	-9.4	-118	-0.94	-12.7	-94	-1.26	-11	-94	-1.1	-9.4	-102
"34"	-0.94	-11	-110	-0.94	-9.4	-102	-1.18	-11	-94	-1.1	-11.8	-94	-1.02	-11.8	-118	-0.94	-9.4	-127	-1.18	-10.2	-127	-1.26	-11	-118	-0.94	-9.4	-94	-1.1	-12.7	-110	-1.1	-10.2	-118	-1.18	-11	-110	-1.26	-12.7	-94	-1.26	-10.2	-94	-1.18	-11.8	-110	-1.26	-9.4	-102	-1.02	-12.7	-102	-1.26	-10.2	-127	-1.02	-9.4	-102	-0.94	-11	-110	-1.18	-11.8	-102	-1.1	-9.4	-118	-0.94	-9.4	-127	-1.02	-9.4	-110	-0.94	-10.2	-127	-1.26	-11.8	-118	-1.02	-12.7	-94	-1.18	-12.7	-118	-1.18	-11	-94	-1.1	-11.8	-118	-0.94	-11.8	-102	-1.26	-10.2	-102	-1.02	-11.8	-127	-1.1	-11.8	-110	-1.02	-10.2	-110	-1.02	-11	-102	-1.02	-9.4	-110	-1.26	-12.7	-94	-1.02	-10.2	-110	-1.02	-11.8	-118	-1.02	-10.2	-118	-1.18	-10.2	-127	-1.18	-9.4	-118	-1.18	-9.4	-102	-0.94	-12.7	-127	-1.1	-9.4	-94	-1.26	-11	-102	-1.26	-11	-110	-1.18	-10.2	-127	-1.18	-12.7	-94	-1.1	-11.8	-94	-0.94	-11.8	-94	-1.18	-10.2	-94	-0.94	-12.7	-102	-1.1	-12.7	-102	-1.18	-11.8	-118	-1.1	-9.4	-127	-1.26	-11	-102	-1.02	-9.4	-110	-1.18	-11.8	-127	-0.94	-11	-118	-0.94	-12.7	-127	-1.18	-9.4	-118	-1.02	-9.4	-118	-0.94	-10.2	-94	-1.26	-12.7	-110	-1.1	-11	-102	-1.1	-12.7	-127
"35"	-1.26	-11.8	-127	-1.02	-10.2	-118	-1.18	-11.8	-118	-1.02	-9.4	-118	-1.1	-9.4	-102	-1.1	-11.8	-110	-1.1	-11.8	-94	-1.1	-12.7	-110	-1.02	-12.7	-102	-1.1	-10.2	-118	-1.26	-12.7	-110	-0.94	-11	-118	-1.18	-10.2	-94	-1.02	-10.2	-118	-1.1	-12.7	-110	-1.18	-11	-110	-1.26	-9.4	-102	-1.02	-12.7	-127	-1.02	-11.8	-102	-1.26	-12.7	-94	-0.94	-12.7	-127	-1.26	-11	-127	-1.18	-12.7	-127	-1.26	-10.2	-102	-0.94	-11.8	-102	-1.26	-9.4	-102	-1.26	-11	-94	-0.94	-10.2	-127	-0.94	-11	-94	-1.02	-11.8	-127	-0.94	-10.2	-118	-1.26	-11.8	-118	-1.18	-9.4	-110	-1.18	-10.2	-102	-1.1	-10.2	-102	-0.94	-11	-94	-1.26	-10.2	-127	-0.94	-9.4	-127	-1.1	-12.7	-127	-1.1	-12.7	-94	-1.18	-9.4	-127	-1.18	-11	-110	-1.26	-11	-94	-1.1	-11	-110	-1.18	-9.4	-118	-1.1	-12.7	-94	-1.18	-11	-118	-1.02	-10.2	-110	-1.02	-11	-127	-0.94	-9.4	-110	-1.02	-10.2	-102	-1.1	-11.8	-94	-0.94	-11	-118	-1.1	-11	-118	-1.02	-11.8	-118	-1.02	-9.4	-110	-1.18	-10.2	-110	-1.02	-12.7	-102	-1.26	-11.8	-118	-0.94	-11.8	-127	-1.18	-9.4	-118	-0.94	-12.7	-110	-0.94	-9.4	-94	-1.1	-10.2	-110	-1.18	-11.8	-127	-1.02	-11.8	-110	-1.1	-11	-102	-0.94	-12.7	-102
"36"	-1.26	-12.7	-94	-0.94	-11	-110	-1.02	-11	-127	-1.26	-11.8	-94	-1.26	-12.7	-118	-1.02	-9.4	-102	-1.26	-11.8	-118	-1.18	-12.7	-110	-0.94	-9.4	-118	-0.94	-9.4	-102	-1.02	-9.4	-94	-1.18	-9.4	-127	-1.26	-10.2	-127	-0.94	-10.2	-110	-0.94	-12.7	-127	-1.18	-10.2	-118	-1.1	-11.8	-110	-1.18	-12.7	-127	-1.1	-10.2	-118	-0.94	-11	-110	-1.18	-10.2	-94	-1.02	-9.4	-118	-1.26	-11.8	-110	-1.18	-11	-127	-1.18	-11	-94	-1.02	-10.2	-102	-1.1	-11.8	-110	-1.1	-12.7	-118	-0.94	-10.2	-94	-1.1	-9.4	-118	-1.26	-9.4	-118	-1.26	-10.2	-118	-1.18	-11.8	-102	-1.02	-11.8	-102	-1.1	-11.8	-102	-0.94	-10.2	-127	-1.26	-9.4	-118	-1.1	-12.7	-102	-0.94	-10.2	-118	-1.26	-12.7	-127	-1.02	-10.2	-94	-0.94	-9.4	-127	-0.94	-11	-110	-1.1	-10.2	-102	-1.26	-11.8	-94	-1.1	-11	-94	-1.02	-9.4	-127	-1.02	-12.7	-110	-1.18	-11	-127	-1.02	-11	-127	-1.18	-12.7	-102	-0.94	-11	-110	-1.18	-11	-102	-1.1	-12.7	-94	-0.94	-11.8	-127	-1.26	-9.4	-118	-1.1	-12.7	-102	-1.1	-11.8	-118	-1.1	-10.2	-94	-1.1	-12.7	-94	-1.18	-12.7	-94	-0.94	-11	-110	-1.18	-9.4	-110	-0.94	-11.8	-110	-1.26	-11.8	-102	-1.02	-9.4	-110	-1.02	-12.7	-102	-1.02	-11	-94
"37"	-1.26	-12.7	-94	-1.26	-10.2	-102	-0.94	-11	-118	-0.94	-11	-102	-1.1	-11	-94	-1.26	-9.4	-110	-1.26	-11.8	-118	-1.1	-11	-94	-1.18	-10.2	-127	-0.94	-12.7	-110	-1.1	-11.8	-102	-1.18	-12.7	-118	-1.18	-11.8	-110	-1.02	-11.8	-127	-1.1	-12.7	-118	-1.26	-11.8	-118	-1.18	-9.4	-127	-1.02	-9.4	-94	-1.1	-12.7	-127	-1.02	-10.2	-94	-0.94	-11.8	-127	-1.26	-10.2	-102	-0.94	-11.8	-102	-0.94	-10.2	-118	-1.02	-12.7	-127	-1.1	-11	-127	-1.02	-9.4	-102	-1.1	-12.7	-94	-1.26	-11	-110	-0.94	-11	-110	-1.02	-10.2	-127	-1.02	-12.7	-102	-1.18	-12.7	-94	-1.18	-9.4	-94	-1.02	-12.7	-118	-1.1	-9.4	-94	-1.02	-11	-127	-1.18	-11	-118	-1.02	-11.8	-110	-1.26	-11.8	-102	-1.18	-11.8	-118	-1.18	-11.8	-118	-1.26	-11.8	-110	-1.18	-11	-127	-0.94	-10.2	-110	-1.26	-10.2	-102	-1.18	-12.7	-118	-1.18	-11	-110	-1.26	-9.4	-110	-1.02	-11	-127	-1.26	-9.4	-110	-1.1	-10.2	-94	-1.02	-9.4	-110	-1.1	-10.2	-102	-1.1	-10.2	-110	-1.26	-12.7	-110	-0.94	-9.4	-127	-1.26	-10.2	-118	-1.1	-10.2	-102	-1.1	-11.8	-118	-0.94	-11	-127	-0.94	-10.2	-94	-0.94	-12.7	-94	-1.1	-10.2	-94	-1.02	-9.4	-110	-1.26	-11.8	-94	-1.26	-12.7	-94	-1.1	-9.4	-94
"38"	-1.26	-10.2	-118	-1.18	-12.7	-102	-0.94	-11.8	-127	-0.94	-11.8	-102	-1.02	-10.2	-94	-0.94	-11.8	-110	-1.1	-12.7	-110	-1.02	-10.2	-94	-1.18	-10.2	-127	-0.94	-11.8	-102	-0.94	-12.7	-110	-1.18	-11	-94	-1.1	-12.7	-110	-1.18	-12.7	-127	-1.18	-11	-118	-1.18	-9.4	-127	-1.26	-12.7	-110	-1.18	-10.2	-118	-1.1	-11.8	-118	-1.26	-9.4	-110	-1.02	-10.2	-102	-1.26	-11	-110	-1.18	-10.2	-127	-1.1	-12.7	-110	-1.02	-9.4	-102	-1.18	-9.4	-127	-1.02	-10.2	-110	-1.26	-11	-102	-1.18	-11.8	-127	-0.94	-10.2	-118	-1.26	-12.7	-127	-1.18	-11	-102	-1.02	-12.7	-102	-1.02	-12.7	-102	-1.18	-9.4	-127	-1.18	-9.4	-94	-0.94	-11	-110	-1.1	-11.8	-118	-0.94	-10.2	-118	-1.02	-11.8	-94	-0.94	-11	-118	-0.94	-12.7	-102	-0.94	-11.8	-118	-1.02	-12.7	-118	-1.02	-11.8	-102	-1.1	-10.2	-127	-1.1	-11.8	-118	-0.94	-11.8	-94	-1.26	-11.8	-110	-1.26	-11	-102	-1.1	-11	-118	-1.26	-11	-102	-1.1	-9.4	-127	-1.26	-11.8	-94	-1.26	-9.4	-102	-1.26	-9.4	-94	-1.1	-9.4	-110	-1.18	-9.4	-94	-1.02	-12.7	-94	-1.18	-9.4	-110	-1.1	-12.7	-118	-1.26	-12.7	-127	-1.26	-12.7	-110	-1.02	-11.8	-94	-0.94	-10.2	-102	-1.02	-9.4	-118	-0.94	-11	-110	-0.94	-10.2	-94
"39"	-1.18	-9.4	-102	-1.26	-10.2	-110	-1.18	-9.4	-102	-1.18	-10.2	-102	-1.26	-12.7	-127	-1.18	-9.4	-94	-1.02	-9.4	-102	-1.26	-10.2	-127	-1.26	-10.2	-94	-1.1	-11	-102	-0.94	-11	-127	-1.1	-10.2	-110	-1.26	-9.4	-118	-1.1	-10.2	-118	-1.18	-12.7	-110	-1.18	-9.4	-127	-0.94	-11.8	-118	-1.02	-12.7	-94	-1.18	-11.8	-94	-0.94	-11.8	-94	-1.02	-9.4	-127	-1.1	-11.8	-127	-0.94	-10.2	-118	-1.18	-11	-94	-0.94	-9.4	-118	-1.02	-12.7	-110	-1.18	-9.4	-118	-1.02	-11	-110	-1.26	-11.8	-118	-1.02	-11	-118	-1.18	-11.8	-118	-1.1	-10.2	-94	-1.02	-12.7	-110	-0.94	-11.8	-94	-1.1	-12.7	-110	-1.02	-11.8	-110	-1.02	-11	-118	-1.26	-12.7	-94	-1.1	-9.4	-118	-1.1	-9.4	-110	-0.94	-11	-102	-1.18	-11	-127	-1.26	-9.4	-127	-0.94	-10.2	-94	-1.02	-11.8	-110	-1.02	-10.2	-94	-0.94	-10.2	-102	-1.02	-11.8	-94	-1.18	-11	-102	-1.1	-12.7	-94	-1.26	-10.2	-94	-1.18	-10.2	-102	-1.26	-11	-118	-1.1	-12.7	-118	-1.18	-9.4	-102	-1.26	-12.7	-127	-1.26	-9.4	-127	-1.02	-11	-102	-1.02	-11.8	-110	-1.26	-11	-110	-1.1	-11.8	-102	-0.94	-11	-118	-1.18	-12.7	-118	-1.1	-11	-110	-1.1	-10.2	-127	-0.94	-11.8	-110	-1.26	-12.7	-102	-1.02	-10.2	-127
"40"	-1.02	-11	-110	-1.26	-9.4	-102	-1.1	-11.8	-94	-1.26	-11.8	-94	-1.18	-10.2	-110	-1.02	-11.8	-102	-1.1	-9.4	-118	-1.26	-12.7	-94	-1.1	-10.2	-94	-1.18	-10.2	-102	-1.1	-9.4	-118	-1.1	-11.8	-94	-1.26	-11.8	-102	-1.18	-11	-110	-1.02	-9.4	-110	-1.1	-11	-118	-0.94	-10.2	-118	-1.18	-10.2	-110	-0.94	-12.7	-94	-1.02	-10.2	-127	-0.94	-11.8	-110	-1.26	-10.2	-110	-0.94	-9.4	-110	-1.26	-11	-102	-0.94	-10.2	-102	-1.1	-9.4	-118	-0.94	-10.2	-110	-1.02	-10.2	-94	-1.02	-10.2	-102	-0.94	-11.8	-127	-0.94	-11	-102	-1.1	-12.7	-118	-1.1	-12.7	-94	-0.94	-9.4	-127	-1.1	-9.4	-127	-1.02	-12.7	-102	-1.02	-10.2	-94	-1.02	-12.7	-110	-1.18	-9.4	-118	-1.18	-12.7	-127	-1.18	-11	-118	-0.94	-11	-102	-0.94	-10.2	-102	-0.94	-11.8	-127	-1.26	-12.7	-118	-0.94	-11	-118	-1.26	-9.4	-94	-1.02	-11	-118	-1.18	-11	-118	-1.26	-11	-127	-1.26	-12.7	-127	-1.26	-11	-127	-1.1	-10.2	-94	-1.18	-10.2	-118	-1.26	-11.8	-102	-1.1	-11	-127	-1.02	-11.8	-127	-1.18	-11.8	-94	-1.02	-12.7	-94	-1.1	-12.7	-110	-1.02	-9.4	-127	-1.1	-11	-110	-1.26	-12.7	-118	-1.02	-12.7	-118	-1.18	-9.4	-118	-1.26	-9.4	-110	-1.18	-11	-118	-1.18	-10.2	-110
